#
# Word ending to "Y":
#
# Group 1:
#
#  +s
#  +ed
#  +ing
#
# Group 2:
#
#  +s
#  -y +ies
#  +ed
#  -y +ied
#  +ing
#
# Group 3:
#
#  -y +ies
#  -y +ied
#  +ing
#
# The Group 1 is treated as the default
# i.e. plain "xxxx 1 1" is defined for them
# and other two groups are written here as
# nonconformant verbs.
#

lobby 1 1
magnify 1 1
marry 1 1
metrify 1 1
misally 1 1
misapply 1 1
miscarry 1 1
misplay 1 1
modify 1 1
mollify 1 1
monkey 1 1
mortify 1 1
motley 1 1
multiply 1 1
mummify 1 1
mutiny 1 1
mystify 1 1
nazify 1 1
nitrify 1 1
notify 1 1
nullify 1 1
nutrify 1 1
obey 1 1
objectify 1 1
occupy 1 1
okay 1 1
opacify 1 1
ossify 1 1
outcry 1 1
overlay 1 1
overpay 1 1
oversimplify 1 1
oversupply 1 1
pacify 1 1
palsy 1 1
parley 1 1
parody 1 1
parry 1 1
party 1 1
pay 1 1
personify 1 1
petrify 1 1
photocopy 1 1
pillory 1 1
pinkify 1 1
pity 1 1
play 1 1
ply 1 1
portray 1 1
pray 1 1
preachify 1 1
preoccupy 1 1
prepay 1 1
prey 1 1
pry 1 1
purify 1 1
purvey 1 1
putrefy 1 1
putty 1 1
qualify 1 1
quantify 1 1
quarry 1 1
query 1 1
rally 1 1
ramify 1 1
rarefy 1 1
ratify 1 1
ray 1 1
ready 1 1
rebury 1 1
rectify 1 1
redeploy 1 1
reify 1 1
relay 1 1
rely 1 1
remarry 1 1
remedy 1 1
repay 1 1
replay 1 1
reply 1 1
retry 1 1
reunify 1 1
revivify 1 1
rigidify 1 1
roleplay 1 1
rubify 1 1
sanctify 1 1
saponify 1 1
sashay 1 1
satisfy 1 1
savvy 1 1
say 1 1
scarify 1 1
scurry 1 1
self-destroy 1 1
sensify 1 1
shillyshally 1 1
shimmy 1 1
shy 1 1
signify 1 1
simplify 1 1
slay 1 1
solidify 1 1
spay 1 1
specify 1 1
speechify 1 1
spray 1 1
spy 1 1
stay 1 1
stratify 1 1
stray 1 1
study 1 1
stultify 1 1
stupefy 1 1
supply 1 1
survey 1 1
sway 1 1
syllabify 1 1
tally 1 1
tarry 1 1
terrify 1 1
testify 1 1
thurify 1 1
toady 1 1
tourney 1 1
toy 1 1
transmogrify 1 1
travesty 1 1
try 1 1
tumefy 1 1
typify 1 1
uglify 1 1
underlay 1 1
underpay 1 1
understudy 1 1
unify 1 1
unsanctify 1 1
vary 1 1
verbify 1 1
verify 1 1
versify 1 1
vilify 1 1
vinify 1 1
vitrify 1 1
vivify 1 1
volley 1 1
whinny 1 1
worry 1 1
x-ray 1 1

# Non-conformant verbs

accompany 1 1 accompanies accompanys accompanied accompanyed accompanying
accompanies 1 9 accompany
accompanys 1 9 accompany
accompanied 1 6 accompany
accompanyed 1 6 accompany
accompanying 3 10 accompany

acetify 1 1 acetifies acetifys acetified acetifyed acetifying
acetifies 1 9 acetify
acetifys 1 9 acetify
acetified 1 6 acetify
acetifyed 1 6 acetify
acetifying 3 10 acetify

acidify 1 1 acidifies acidifys acidified acidifyed acidifying
acidifies 1 9 acidify
acidifys 1 9 acidify
acidified 1 6 acidify
acidifyed 1 6 acidify
acidifying 3 10 acidify

aerify 1 1 aerifies aerified aerifying
aerifies 1 9 aerify
aerified 1 6 aerify
aerifying 3 10 aerify

alkalify 1 1 alkalifies alkalified alkalifying
alkalifies 1 9 alkalify
alkalified 1 6 alkalify
alkalifying 3 10 alkalify

ally 1 1 allies allys allied allyed allying
allies 1 9 ally
allys 1 9 ally
allied 1 6 ally
allyed 1 6 ally
allying 3 10 ally

ammonify 1 1 ammonifies ammonifys ammonified ammonifyed ammonifying
ammonifies 1 9 ammonify
ammonifys 1 9 ammonify
ammonified 1 6 ammonify
ammonifyed 1 6 ammonify
ammonifying 3 10 ammonify

amnesty 1 1 amnesties amnestied amnestying
amnesties 1 9 amnesty
amnestied 1 6 amnesty
amnestying 3 10 amnesty

amplify 1 1 amplifies amplifys amplified amplifyed amplifying
amplifies 1 9 amplify
amplifys 1 9 amplify
amplified 1 6 amplify
amplifyed 1 6 amplify
amplifying 3 10 amplify

apply 1 1 applies applys applied applyed applying
applies 1 9 apply
applys 1 9 apply
applied 1 6 apply
applyed 1 6 apply
applying 3 10 apply

autopsy 1 1 autopsys autopsied autopsyed autopsying
autopsys 1 9 autopsy
autopsied 1 6 autopsy
autopsyed 1 6 autopsy
autopsying 3 10 autopsy

baby 1 1 babies babied babying
babies 1 9 baby
babied 1 6 baby
babying 3 10 baby

basify 1 1 basifies basified basifying
basifies 1 9 basify
basified 1 6 basify
basifying 3 10 basify

beatify 1 1 beatifies beatifys beatified beatifyed beatifying
beatifies 1 9 beatify
beatifys 1 9 beatify
beatified 1 6 beatify
beatifyed 1 6 beatify
beatifying 3 10 beatify

beautify 1 1 beautifies beautifys beautified beautifyed beautifying
beautifies 1 9 beautify
beautifys 1 9 beautify
beautified 1 6 beautify
beautifyed 1 6 beautify
beautifying 3 10 beautify

belly 1 1 bellies bellied bellying
bellies 1 9 belly
bellied 1 6 belly
bellying 3 10 belly

berry 1 1 berries berried berrying
berries 1 9 berry
berried 1 6 berry
berrying 3 10 berry

blackberry 1 1 blackberries blackberried blackberrying
blackberries 1 9 blackberry
blackberried 1 6 blackberry
blackberrying 3 10 blackberry

body 1 1 bodies bodied bodying
bodies 1 9 body
bodied 1 6 body
bodying 3 10 body

bully 1 1 bullies bullys bullied bullyed bullying
bullies 1 9 bully
bullys 1 9 bully
bullied 1 6 bully
bullyed 1 6 bully
bullying 3 10 bully

bury 1 1 buries buried burying
buries 1 9 bury
buried 1 6 bury
burying 3 10 bury

buy 1 1 buys bought buying
buys 1 9 buy
bought 1 6 buy
buying 3 10 buy

caddy 1 1 caddies caddied caddying
caddies 1 9 caddy
caddied 1 6 caddy
caddying 3 10 caddy

calcify 1 1 calcifies calcifys calcified calcifyed calcifying
calcifies 1 9 calcify
calcifys 1 9 calcify
calcified 1 6 calcify
calcifyed 1 6 calcify
calcifying 3 10 calcify

certify 1 1 certifies certified certifying
certifies 1 9 certify
certified 1 6 certify
certifying 3 10 certify

chondrify 1 1 chondrifies chondrified chondrifying
chondrifies 1 9 chondrify
chondrified 1 6 chondrify
chondrifying 3 10 chondrify

citify 1 1 citifies citifys citified citifyed citifying
citifies 1 9 citify
citifys 1 9 citify
citified 1 6 citify
citifyed 1 6 citify
citifying 3 10 citify

clarify 1 1 clarifies clarifys clarified clarifyed clarifying
clarifies 1 9 clarify
clarifys 1 9 clarify
clarified 1 6 clarify
clarifyed 1 6 clarify
clarifying 3 10 clarify

classify 1 1 classifies classifys classified classifyed classifying
classifies 1 9 classify
classifys 1 9 classify
classified 1 6 classify
classifyed 1 6 classify
classifying 3 10 classify

co-vary 1 1 co-varies co-varys co-varied co-varyed co-varying
co-varies 1 9 co-vary
co-varys 1 9 co-vary
co-varied 1 6 co-vary
co-varyed 1 6 co-vary
co-varying 3 10 co-vary

codify 1 1 codifies codifys codified codifyed codifying
codifies 1 9 codify
codifys 1 9 codify
codified 1 6 codify
codifyed 1 6 codify
codifying 3 10 codify

company 1 1 companies companied companying
companies 1 9 company
companied 1 6 company
companying 3 10 company

complexify 1 1 complexifies complexifys complexified complexifyed complexifying
complexifies 1 9 complexify
complexifys 1 9 complexify
complexified 1 6 complexify
complexifyed 1 6 complexify
complexifying 3 10 complexify

comply 1 1 complies complys complied complyed complying
complies 1 9 comply
complys 1 9 comply
complied 1 6 comply
complyed 1 6 comply
complying 3 10 comply

copy 1 1 copies copys copied copyed copying
copies 1 9 copy
copys 1 9 copy
copied 1 6 copy
copyed 1 6 copy
copying 3 10 copy

crucify 1 1 crucifies crucified crucifying
crucifies 1 9 crucify
crucified 1 6 crucify
crucifying 3 10 crucify

cry 1 1 cries crys cried cryed crying
cries 1 9 cry
crys 1 9 cry
cried 1 6 cry
cryed 1 6 cry
crying 3 10 cry

curry 1 1 curries curried currying
curries 1 9 curry
curried 1 6 curry
currying 3 10 curry

curtsey 1 1 curtsies curtseys curtsied curtseyed curtsying curtseying
curtsies 1 9 curtsey
curtseys 1 9 curtsey
curtsied 1 6 curtsey
curtseyed 1 6 curtsey
curtsying 3 10 curtsey
curtseying 3 10 curtsey

curtsy 1 1 curtsies curtsied curtsying
curtsies 1 9 curtsey
curtsied 1 6 curtsey
curtsying 3 10 curtsey

dally 1 1 dallies dallied dallying
dallies 1 9 dally
dallied 1 6 dally
dallying 3 10 dally

dandify 1 1 dandifies dandified dandifying
dandifies 1 9 dandify
dandified 1 6 dandify
dandifying 3 10 dandify

decalcify 1 1 decalcifies decalcified decalcifying
decalcifies 1 9 decalcify
decalcified 1 6 decalcify
decalcifying 3 10 decalcify

decertify 1 1 decertifies decertified decertifying
decertifies 1 9 decertify
decertified 1 6 decertify
decertifying 3 10 decertify

declassify 1 1 declassifies declassified declassifying
declassifies 1 9 declassify
declassified 1 6 declassify
declassifying 3 10 declassify

defy 1 1 defies defys defied defyed defying
defies 1 9 defy
defys 1 9 defy
defied 1 6 defy
defyed 1 6 defy
defying 3 10 defy

dehumidify 1 1 dehumidifies dehumidifys dehumidified dehumidifyed dehumidifying
dehumidifies 1 9 dehumidify
dehumidifys 1 9 dehumidify
dehumidified 1 6 dehumidify
dehumidifyed 1 6 dehumidify
dehumidifying 3 10 dehumidify

deify 1 1 deifies deifys deified deifyed deifying
deifies 1 9 deify
deifys 1 9 deify
deified 1 6 deify
deifyed 1 6 deify
deifying 3 10 deify

demulsify 1 1 demulsifies demulsified demulsifying
demulsifies 1 9 demulsify
demulsified 1 6 demulsify
demulsifying 3 10 demulsify

demystify 1 1 demystifies demystifys demystified demystifyed demystifying
demystifies 1 9 demystify
demystifys 1 9 demystify
demystified 1 6 demystify
demystifyed 1 6 demystify
demystifying 3 10 demystify

denazify 1 1 denazifies denazified denazifying
denazifies 1 9 denazify
denazified 1 6 denazify
denazifying 3 10 denazify

denitrify 1 1 denitrifies denitrifys denitrified denitrifyed denitrifying
denitrifies 1 9 denitrify
denitrifys 1 9 denitrify
denitrified 1 6 denitrify
denitrifyed 1 6 denitrify
denitrifying 3 10 denitrify

deny 1 1 denies denys denied denyed denying
denies 1 9 deny
denys 1 9 deny
denied 1 6 deny
denyed 1 6 deny
denying 3 10 deny

detoxify 1 1 detoxifies detoxified detoxifying
detoxifies 1 9 detoxify
detoxified 1 6 detoxify
detoxifying 3 10 detoxify

dignify 1 1 dignifies dignified dignifying
dignifies 1 9 dignify
dignified 1 6 dignify
dignifying 3 10 dignify

dillydally 1 1 dillydallies dillydallied dillydallying
dillydallies 1 9 dillydally
dillydallied 1 6 dillydally
dillydallying 3 10 dillydally

dirty 1 1 dirties dirtys dirtied dirtyed dirtying
dirties 1 9 dirty
dirtys 1 9 dirty
dirtied 1 6 dirty
dirtyed 1 6 dirty
dirtying 3 10 dirty

disqualify 1 1 disqualifies disqualified disqualifying
disqualifies 1 9 disqualify
disqualified 1 6 disqualify
disqualifying 3 10 disqualify

dissatisfy 1 1 dissatisfies dissatisfied dissatisfying
dissatisfies 1 9 dissatisfy
dissatisfied 1 6 dissatisfy
dissatisfying 3 10 dissatisfy

disunify 1 1 disunifies disunified disunifying
disunifies 1 9 disunify
disunified 1 6 disunify
disunifying 3 10 disunify

diversify 1 1 diversifies diversifys diversified diversifyed diversifying
diversifies 1 9 diversify
diversifys 1 9 diversify
diversified 1 6 diversify
diversifyed 1 6 diversify
diversifying 3 10 diversify

dry 1 1 dries dried drying
dries 1 9 dry
dried 1 6 dry
drying 3 10 dry

eddy 1 1 eddies eddied eddying
eddies 1 9 eddy
eddied 1 6 eddy
eddying 3 10 eddy

edify 1 1 edifies edifys edified edifyed edifying
edifies 1 9 edify
edifys 1 9 edify
edified 1 6 edify
edifyed 1 6 edify
edifying 3 10 edify

electrify 1 1 electrifies electrifys electrified electrifyed electrifying
electrifies 1 9 electrify
electrifys 1 9 electrify
electrified 1 6 electrify
electrifyed 1 6 electrify
electrifying 3 10 electrify

embody 1 1 embodies embodys embodied embodyed embodying
embodies 1 9 embody
embodys 1 9 embody
embodied 1 6 embody
embodyed 1 6 embody
embodying 3 10 embody

empty 1 1 empties emptied emptying
empties 1 9 empty
emptied 1 6 empty
emptying 3 10 empty

emulsify 1 1 emulsifies emulsified emulsifying
emulsifies 1 9 emulsify
emulsified 1 6 emulsify
emulsifying 3 10 emulsify

envy 1 1 envies envys envied envyed envying
envies 1 9 envy
envys 1 9 envy
envied 1 6 envy
envyed 1 6 envy
envying 3 10 envy

epoxy 1 1 epoxies epoxied epoxyed epoxying
epoxies 1 9 epoxy
epoxied 1 6 epoxy
epoxyed 1 6 epoxy
epoxying 3 10 epoxy

espy 1 1 espies espied espying
espies 1 9 espy
espied 1 6 espy
espying 3 10 espy

esterify 1 1 esterifies esterified esterifying
esterifies 1 9 esterify
esterified 1 6 esterify
esterifying 3 10 esterify

etherify 1 1 etherifies etherified etherifying
etherifies 1 9 etherify
etherified 1 6 etherify
etherifying 3 10 etherify

exemplify 1 1 exemplifies exemplifys exemplified exemplifyed exemplifying
exemplifies 1 9 exemplify
exemplifys 1 9 exemplify
exemplified 1 6 exemplify
exemplifyed 1 6 exemplify
exemplifying 3 10 exemplify

falsify 1 1 falsifies falsifys falsified falsifyed falsifying
falsifies 1 9 falsify
falsifys 1 9 falsify
falsified 1 6 falsify
falsifyed 1 6 falsify
falsifying 3 10 falsify

fancy 1 1 fancies fancys fancied fancyed fancying
fancies 1 9 fancy
fancys 1 9 fancy
fancied 1 6 fancy
fancyed 1 6 fancy
fancying 3 10 fancy

fantasy 1 1 fantasies fantasied fantasying
fantasies 1 9 fantasy
fantasied 1 6 fantasy
fantasying 3 10 fantasy

ferry 1 1 ferries ferrys ferried ferryed ferrying
ferries 1 9 ferry
ferrys 1 9 ferry
ferried 1 6 ferry
ferryed 1 6 ferry
ferrying 3 10 ferry

flurry 1 1 flurries flurrys flurried flurryed flurrying
flurries 1 9 flurry
flurrys 1 9 flurry
flurried 1 6 flurry
flurryed 1 6 flurry
flurrying 3 10 flurry

fly 1 1 flies flew flown flied flying
flies 1 9 fly
flew 1 2 fly
flown 1 4 fly
flied 1 6 fly
flying 3 10 fly

fortify 1 1 fortifies fortifys fortified fortifyed fortifying
fortifies 1 9 fortify
fortifys 1 9 fortify
fortified 1 6 fortify
fortifyed 1 6 fortify
fortifying 3 10 fortify

frenchify 1 1 frenchifies frenchifys frenchified frenchifyed frenchifying
frenchifies 1 9 frenchify
frenchifys 1 9 frenchify
frenchified 1 6 frenchify
frenchifyed 1 6 frenchify
frenchifying 3 10 frenchify

fructify 1 1 fructifies fructified fructifying
fructifies 1 9 fructify
fructified 1 6 fructify
fructifying 3 10 fructify

fry 1 1 fries frys fried fryed frying
fries 1 9 fry
frys 1 9 fry
fried 1 6 fry
fryed 1 6 fry
frying 3 10 fry

gasify 1 1 gasifies gasifys gasified gasifyed gasifying
gasifies 1 9 gasify
gasifys 1 9 gasify
gasified 1 6 gasify
gasifyed 1 6 gasify
gasifying 3 10 gasify

gentrify 1 1 gentrifies gentrified gentrifying
gentrifies 1 9 gentrify
gentrified 1 6 gentrify
gentrifying 3 10 gentrify

glorify 1 1 glorifies glorified glorifying
glorifies 1 9 glorify
glorified 1 6 glorify
glorifying 3 10 glorify

glory 1 1 glories glorys gloried gloryed glorying
glories 1 9 glory
glorys 1 9 glory
gloried 1 6 glory
gloryed 1 6 glory
glorying 3 10 glory

gratify 1 1 gratifies gratifys gratified gratifyed gratifying
gratifies 1 9 gratify
gratifys 1 9 gratify
gratified 1 6 gratify
gratifyed 1 6 gratify
gratifying 3 10 gratify

harry 1 1 harries harrys harried harryed harrying
harries 1 9 harry
harrys 1 9 harry
harried 1 6 harry
harryed 1 6 harry
harrying 3 10 harry

horrify 1 1 horrifies horrified horrifying
horrifies 1 9 horrify
horrified 1 6 horrify
horrifying 3 10 horrify

humidify 1 1 humidifys humidified humidifyed humidifying
humidifys 1 9 humidify
humidified 1 6 humidify
humidifyed 1 6 humidify
humidifying 3 10 humidify

humify 1 1 humifies humified humifying
humifies 1 9 humify
humified 1 6 humify
humifying 3 10 humify

hurry 1 1 hurries hurrys hurried hurryed hurrying
hurries 1 9 hurry
hurrys 1 9 hurry
hurried 1 6 hurry
hurryed 1 6 hurry
hurrying 3 10 hurry

hypertrophy 1 1 hypertrophys hypertrophied hypertrophyed hypertrophying
# hypertrophies 1 9 hypertrophy
hypertrophys 1 9 hypertrophy
hypertrophied 1 6 hypertrophy
hypertrophyed 1 6 hypertrophy
hypertrophying 3 10 hypertrophy

identify 1 1 identifies identified identifying
identifies 1 9 identify
identified 1 6 identify
identifying 3 10 identify

imply 1 1 implies implys implied implyed implying
implies 1 9 imply
implys 1 9 imply
implied 1 6 imply
implyed 1 6 imply
implying 3 10 imply

indemnify 1 1 indemnifies indemnifys indemnified indemnifyed indemnifying
indemnifies 1 9 indemnify
indemnifys 1 9 indemnify
indemnified 1 6 indemnify
indemnifyed 1 6 indemnify
indemnifying 3 10 indemnify

inlay 1 1 inlays inlaid inlaying
inlays 1 9 inlay
inlaid 1 6 inlay
inlaying 3 10 inlay

inmarry 1 1 inmarries inmarrys inmarried inmarryed inmarrying
inmarries 1 9 inmarry
inmarrys 1 9 inmarry
inmarried 1 6 inmarry
inmarryed 1 6 inmarry
inmarrying 3 10 inmarry

intensify 1 1 intensifies intensifys intensified intensifyed intensifying
intensifies 1 9 intensify
intensifys 1 9 intensify
intensified 1 6 intensify
intensifyed 1 6 intensify
intensifying 3 10 intensify

intermarry 1 1 intermarries intermarried intermarrying
intermarries 1 9 intermarry
# intermarrys 1 9 intermarry
intermarried 1 6 intermarry
# intermarryed 1 6 intermarry
intermarrying 3 10 intermarry

inventory 1 1 inventories inventorys inventoried inventoryed inventorying
inventories 1 9 inventory
inventorys 1 9 inventory
inventoried 1 6 inventory
inventoryed 1 6 inventory
inventorying 3 10 inventory

jellify 1 1 jellifies jellified jellifying
jellifies 1 9 jellify
jellified 1 6 jellify
jellifying 3 10 jellify

jelly 1 1 jellies jellied jellying
jellies 1 9 jelly
jellied 1 6 jelly
jellying 3 10 jelly

jimmy 1 1 jimmies jimmys jimmied jimmyed jimmying
jimmies 1 9 jimmy
jimmys 1 9 jimmy
jimmied 1 6 jimmy
jimmyed 1 6 jimmy
jimmying 3 10 jimmy

jollify 1 1 jollifies jollified jollifying
jollifies 1 9 jollify
jollified 1 6 jollify
jollifying 3 10 jollify

jolly 1 1 jollies jollied jollying
jollies 1 9 jolly
jollied 1 6 jolly
jollying 3 10 jolly

justify 1 1 justifies justified justifying
justifies 1 9 justify
justified 1 6 justify
justifying 3 10 justify

lay 1 1 lays laid laying
lays 1 9 lay
laid 1 6 lay
laying 3 10 lay

levy 1 1 levies levys levied levyed levying
levies 1 9 levy
levys 1 9 levy
levied 1 6 levy
levyed 1 6 levy
levying 3 10 levy

liquefy 1 1 liquefies liquefied liquefying
liquefies 1 9 liquefy
liquefied 1 6 liquefy
liquefying 3 10 liquefy

liquify 1 1 liquifies liquified liquifying
liquifies 1 9 liquify
liquified 1 6 liquify
liquifying 3 10 liquify

lobby 1 1 lobbys lobbied lobbyed lobbying
# lobbies 1 9 lobby
lobbys 1 9 lobby
lobbied 1 6 lobby
lobbyed 1 6 lobby
lobbying 3 10 lobby

magnify 1 1 magnifies magnified magnifying
magnifies 1 9 magnify
magnified 1 6 magnify
magnifying 3 10 magnify

marry 1 1 marries marrys married marryed marrying
marries 1 9 marry
marrys 1 9 marry
married 1 6 marry
marryed 1 6 marry
marrying 3 10 marry

metrify 1 1 metrifies metrified metrifying
metrifies 1 9 metrify
metrified 1 6 metrify
metrifying 3 10 metrify

misally 1 1 misallies misallied misallying
misallies 1 9 misally
# misallys 1 9 misally
misallied 1 6 misally
# misallyed 1 6 misally
misallying 3 10 misally

misapply 1 1 misapplies misapplys misapplied misapplyed misapplying
misapplies 1 9 misapply
misapplys 1 9 misapply
misapplied 1 6 misapply
misapplyed 1 6 misapply
misapplying 3 10 misapply

miscarry 1 1 miscarries miscarried miscarrying
miscarries 1 9 miscarry
miscarried 1 6 miscarry
miscarrying 3 10 miscarry

modify 1 1 modifies modifys modified modifyed modifying
modifies 1 9 modify
modifys 1 9 modify
modified 1 6 modify
modifyed 1 6 modify
modifying 3 10 modify

mollify 1 1 mollifies mollifys mollified mollifyed mollifying
mollifies 1 9 mollify
mollifys 1 9 mollify
mollified 1 6 mollify
mollifyed 1 6 mollify
mollifying 3 10 mollify

monkey 1 1 monkeys monkied monkeyed monkeying
monkeys 1 9 monkey
monkied 1 6 monkey
monkeyed 1 6 monkey
monkeying 3 10 monkey

mortify 1 1 mortifies mortifys mortified mortifyed mortifying
mortifies 1 9 mortify
mortifys 1 9 mortify
mortified 1 6 mortify
mortifyed 1 6 mortify
mortifying 3 10 mortify

multiply 1 1 multiplies multiplied multiplying
multiplies 1 9 multiply
multiplied 1 6 multiply
multiplying 3 10 multiply

mummify 1 1 mummifies mummified mummifying
mummifies 1 9 mummify
mummified 1 6 mummify
mummifying 3 10 mummify

mutiny 1 1 mutinies mutinied mutinying
mutinies 1 9 mutiny
mutinied 1 6 mutiny
mutinying 3 10 mutiny

mystify 1 1 mystifies mystified mystifying
mystifies 1 9 mystify
mystified 1 6 mystify
mystifying 3 10 mystify

nazify 1 1 nazifies nazified nazifying
nazifies 1 9 nazify
nazified 1 6 nazify
nazifying 3 10 nazify

nitrify 1 1 nitrifies nitrified nitrifying
nitrifies 1 9 nitrify
nitrified 1 6 nitrify
nitrifying 3 10 nitrify

notify 1 1 notifies notifys notified notifyed notifying
notifies 1 9 notify
notifys 1 9 notify
notified 1 6 notify
notifyed 1 6 notify
notifying 3 10 notify

nullify 1 1 nullifies nullified nullifying
nullifies 1 9 nullify
nullified 1 6 nullify
nullifying 3 10 nullify

nutrify 1 1 nutrifies nutrified nutrifying
nutrifies 1 9 nutrify
nutrified 1 6 nutrify
nutrifying 3 10 nutrify

objectify 1 1 objectifies objectifys objectified objectifyed objectifying
objectifies 1 9 objectify
objectifys 1 9 objectify
objectified 1 6 objectify
objectifyed 1 6 objectify
objectifying 3 10 objectify

occupy 1 1 occupies occupys occupied occupyed occupying
occupies 1 9 occupy
occupys 1 9 occupy
occupied 1 6 occupy
occupyed 1 6 occupy
occupying 3 10 occupy

opacify 1 1 opacifies opacifys opacified opacifyed opacifying
opacifies 1 9 opacify
opacifys 1 9 opacify
opacified 1 6 opacify
opacifyed 1 6 opacify
opacifying 3 10 opacify

ossify 1 1 ossifies ossifys ossified ossifyed ossifying
ossifies 1 9 ossify
ossifys 1 9 ossify
ossified 1 6 ossify
ossifyed 1 6 ossify
ossifying 3 10 ossify

outcry 1 1 outcries outcried outcrying
outcries 1 9 outcry
outcried 1 6 outcry
outcrying 3 10 outcry

overlay 1 1 overlays overlaid overlayed overlaying
overlays 1 9 overlay
overlaid 1 6 overlay
overlayed 1 6 overlay
overlaying 3 10 overlay

overpay 1 1 overpays overpaid overpaying
overpays 1 9 overpay
overpaid 1 6 overpay
overpaying 3 10 overpay

oversimplify 1 1 oversimplifies oversimplifys oversimplified oversimplifyed oversimplifying
oversimplifies 1 9 oversimplify
oversimplifys 1 9 oversimplify
oversimplified 1 6 oversimplify
oversimplifyed 1 6 oversimplify
oversimplifying 3 10 oversimplify

oversupply 1 1 oversupplies oversupplied oversupplying
oversupplies 1 9 oversupply
oversupplied 1 6 oversupply
oversupplying 3 10 oversupply

pacify 1 1 pacifies pacifys pacified pacifyed pacifying
pacifies 1 9 pacify
pacifys 1 9 pacify
pacified 1 6 pacify
pacifyed 1 6 pacify
pacifying 3 10 pacify

palsy 1 1 palsies palsied palsying
palsies 1 9 palsy
palsied 1 6 palsy
palsying 3 10 palsy

parody 1 1 parodies parodys parodied parodyed parodying
parodies 1 9 parody
parodys 1 9 parody
parodied 1 6 parody
parodyed 1 6 parody
parodying 3 10 parody

parry 1 1 parries parried parrying
parries 1 9 parry
parried 1 6 parry
parrying 3 10 parry

party 1 1 parties partied partying
parties 1 9 party
partied 1 6 party
partying 3 10 party

pay 1 1 pays paid paying
pays 1 9 pay
paid 1 6 pay
paying 3 10 pay

personify 1 1 personifies personifys personified personifyed personifying
personifies 1 9 personify
personifys 1 9 personify
personified 1 6 personify
personifyed 1 6 personify
personifying 3 10 personify

petrify 1 1 petrifies petrified petrifying
petrifies 1 9 petrify
petrified 1 6 petrify
petrifying 3 10 petrify

photocopy 1 1 photocopies photocopys photocopied photocopyed photocopying
photocopies 1 9 photocopy
photocopys 1 9 photocopy
photocopied 1 6 photocopy
photocopyed 1 6 photocopy
photocopying 3 10 photocopy

